日期,单品编码,批发价格(元/千克),批发价格_异常标记
2021-05-19,102900005118831,3.29,False
2021-05-19,102900005119098,12.39,False
2021-05-19,102900005119944,6.05,False
2021-05-19,102900005119975,4.81,False
2021-05-19,102900005125808,11.06,False
2021-05-19,102900005125815,4.65,False
2021-05-19,102900011000328,3.09,False
2021-05-19,102900011001219,10.0,False
2021-05-19,102900011001806,2.87,False
2021-05-19,102900011001813,0.6,False
2021-05-19,102900011006689,1.92,False
2021-05-19,102900011008164,1.2,False
2021-05-19,102900011009444,5.24,False
2021-05-19,102900011009970,2.8,False
2021-05-19,102900011016701,2.41,False
2021-05-19,102900011022030,2.4,False
2021-05-19,102900051004294,6.18,False
2021-05-19,102900051010455,2.68,False
2021-05-19,106949711300068,1.56,False
2021-05-20,102900005115168,1.4,False
2021-05-20,102900005115762,2.21,False
2021-05-20,102900005115779,3.3,False
2021-05-20,102900005115786,2.41,False
2021-05-20,102900005115793,7.11,False
2021-05-20,102900005115823,2.76,False
2021-05-20,102900005115854,2.15,False
2021-05-20,102900005115908,3.0,False
2021-05-20,102900005115946,2.97,False
2021-05-20,102900005115960,0.84,False
2021-05-20,102900005115984,3.62,False
2021-05-20,102900005116226,4.21,False
2021-05-20,102900005116233,5.76,False
2021-05-20,102900005116257,3.31,False
2021-05-20,102900005116509,2.88,False
2021-05-20,102900005116530,12.0,False
2021-05-20,102900005116547,2.84,False
2021-05-20,102900005116714,4.7,False
2021-05-20,102900005116790,3.03,False
2021-05-20,102900005116837,6.46,False
2021-05-20,102900005116899,7.4,False
2021-05-20,102900005116943,7.62,False
2021-05-20,102900005117353,1.0,False
2021-05-20,102900005118572,1.6,False
2021-05-20,102900005118817,4.61,False
2021-05-20,102900005118824,4.37,False
2021-05-20,102900005118831,2.97,False
2021-05-20,102900005119098,12.4,False
2021-05-20,102900005119944,6.06,False
2021-05-20,102900005119975,4.8,False
2021-05-20,102900005123880,4.45,False
2021-05-20,102900005125808,10.0,False
2021-05-20,102900005125815,4.65,False
2021-05-20,102900011000328,3.49,False
2021-05-20,102900011001813,0.6,False
2021-05-20,102900011002414,6.14,False
2021-05-20,102900011006689,1.92,False
2021-05-20,102900011008164,1.2,False
2021-05-20,102900011009444,4.72,False
2021-05-20,102900011009970,2.8,False
2021-05-20,102900011012994,2.19,False
2021-05-20,102900011016701,2.41,False
2021-05-20,102900011022030,2.4,False
2021-05-20,102900051000463,2.71,False
2021-05-20,102900051004294,6.33,False
2021-05-20,102900051009336,14.71,True
2021-05-20,102900051010455,2.68,False
2021-05-20,106949711300068,1.54,False
2021-05-20,106958851400125,1.64,False
2021-05-21,102900005115168,1.4,False
2021-05-21,102900005115762,2.21,False
2021-05-21,102900005115779,3.3,False
2021-05-21,102900005115786,2.57,False
2021-05-21,102900005115793,7.34,False
2021-05-21,102900005115823,2.76,False
2021-05-21,102900005115854,2.15,False
2021-05-21,102900005115908,3.0,False
2021-05-21,102900005115960,0.84,False
2021-05-21,102900005115984,3.62,False
2021-05-21,102900005116226,4.2,False
2021-05-21,102900005116233,6.31,False
2021-05-21,102900005116257,3.32,False
2021-05-21,102900005116509,2.99,False
2021-05-21,102900005116530,12.0,False
2021-05-21,102900005116547,2.84,False
2021-05-21,102900005116639,3.25,False
2021-05-21,102900005116714,5.18,False
2021-05-21,102900005116790,3.02,False
2021-05-21,102900005116837,6.47,False
2021-05-21,102900005116899,7.4,False
2021-05-21,102900005116943,7.19,False
2021-05-21,102900005117353,1.0,False
2021-05-21,102900005118572,1.6,False
2021-05-21,102900005118824,4.37,False
2021-05-21,102900005118831,2.75,False
2021-05-21,102900005119098,12.41,False
2021-05-21,102900005119944,6.06,False
2021-05-21,102900005119975,4.8,False
2021-05-21,102900005125808,9.58,False
2021-05-21,102900005125815,4.65,False
2021-05-21,102900011000328,4.01,False
2021-05-21,102900011001813,0.6,False
2021-05-21,102900011002414,6.11,False
2021-05-21,102900011006689,2.23,False
2021-05-21,102900011008164,1.2,False
2021-05-21,102900011009444,4.72,False
2021-05-21,102900011009970,2.8,False
2021-05-21,102900011012994,2.22,False
2021-05-21,102900011016701,2.4,False
2021-05-21,102900011022030,2.4,False
2021-05-21,102900011024010,14.71,True
2021-05-21,102900051004294,6.82,False
2021-05-21,102900051009336,14.71,True
2021-05-21,102900051010455,2.68,False
2021-05-21,106949711300068,1.52,False
2021-05-21,106958851400125,1.62,False
2021-05-22,102900005115168,1.35,False
2021-05-22,102900005115762,2.21,False
2021-05-22,102900005115779,3.4,False
2021-05-22,102900005115786,3.35,False
2021-05-22,102900005115793,7.77,False
2021-05-22,102900005115823,2.64,False
2021-05-22,102900005115908,2.73,False
2021-05-22,102900005115960,0.84,False
2021-05-22,102900005115984,3.58,False
2021-05-22,102900005116226,4.2,False
2021-05-22,102900005116233,5.76,False
2021-05-22,102900005116257,3.58,False
2021-05-22,102900005116509,3.0,False
2021-05-22,102900005116530,12.0,False
2021-05-22,102900005116547,2.84,False
2021-05-22,102900005116714,5.47,False
2021-05-22,102900005116790,3.08,False
2021-05-22,102900005116899,7.4,False
2021-05-22,102900005116943,7.79,False
2021-05-22,102900005117209,12.12,False
2021-05-22,102900005117353,1.0,False
2021-05-22,102900005118572,1.6,False
2021-05-22,102900005118817,5.14,False
2021-05-22,102900005118824,4.44,False
2021-05-22,102900005118831,2.87,False
2021-05-22,102900005119098,12.41,False
2021-05-22,102900005119944,6.06,False
2021-05-22,102900005119975,4.66,False
2021-05-22,102900005125808,10.33,False
2021-05-22,102900005125815,4.65,False
2021-05-22,102900011000328,4.17,False
2021-05-22,102900011001813,0.6,False
2021-05-22,102900011002414,6.07,False
2021-05-22,102900011006689,2.35,False
2021-05-22,102900011008164,1.2,False
2021-05-22,102900011009444,4.82,False
2021-05-22,102900011009970,2.8,False
2021-05-22,102900011016701,2.84,False
2021-05-22,102900011022030,2.4,False
2021-05-22,102900051000463,2.71,False
2021-05-22,102900051004294,7.11,False
2021-05-22,102900051009336,14.71,True
2021-05-22,102900051010455,2.68,False
2021-05-22,106949711300068,1.53,False
2021-05-22,106958851400125,1.7,False
2021-05-23,102900005115168,3.47,False
2021-05-23,102900005115762,2.21,False
2021-05-23,102900005115779,3.48,False
2021-05-23,102900005115786,3.77,False
2021-05-23,102900005115823,2.64,False
2021-05-23,102900005115908,2.92,False
2021-05-23,102900005115960,0.84,False
2021-05-23,102900005115984,3.09,False
2021-05-23,102900005116219,7.68,False
2021-05-23,102900005116226,4.22,False
2021-05-23,102900005116233,5.43,False
2021-05-23,102900005116257,4.32,False
2021-05-23,102900005116509,3.02,False
2021-05-23,102900005116530,12.0,False
2021-05-23,102900005116547,2.83,False
2021-05-23,102900005116714,5.42,False
2021-05-23,102900005116790,3.08,False
2021-05-23,102900005116899,7.4,False
2021-05-23,102900005116943,8.05,False
2021-05-23,102900005117209,12.12,False
2021-05-23,102900005117353,1.0,False
2021-05-23,102900005118817,4.0,False
2021-05-23,102900005118824,4.48,False
2021-05-23,102900005118831,2.88,False
2021-05-23,102900005119098,12.4,False
2021-05-23,102900005119944,6.06,False
2021-05-23,102900005119975,4.8,False
2021-05-23,102900005123880,4.4,False
2021-05-23,102900005125808,12.01,False
2021-05-23,102900005125815,4.65,False
2021-05-23,102900011000328,4.36,False
2021-05-23,102900011001219,9.02,False
2021-05-23,102900011001813,0.6,False
2021-05-23,102900011002414,6.12,False
2021-05-23,102900011006689,2.35,False
2021-05-23,102900011008164,1.2,False
2021-05-23,102900011009444,4.98,False
2021-05-23,102900011009970,3.07,False
2021-05-23,102900011012994,2.2,False
2021-05-23,102900011016701,2.78,False
2021-05-23,102900011022030,2.4,False
2021-05-23,102900051000463,2.94,False
2021-05-23,102900051000944,14.71,True
2021-05-23,102900051004294,7.15,False
2021-05-23,102900051010455,3.0,False
2021-05-23,106949711300068,1.54,False
2021-05-23,106958851400125,1.68,False
2021-05-24,102900005115168,1.4,False
2021-05-24,102900005115762,2.58,False
2021-05-24,102900005115779,3.67,False
2021-05-24,102900005115786,3.83,False
2021-05-24,102900005115793,7.9,False
2021-05-24,102900005115823,2.85,False
2021-05-24,102900005115908,2.4,False
2021-05-24,102900005115946,3.19,False
2021-05-24,102900005115960,1.03,False
2021-05-24,102900005115984,3.04,False
2021-05-24,102900005116219,5.8,False
2021-05-24,102900005116226,3.84,False
2021-05-24,102900005116233,5.2,False
2021-05-24,102900005116257,4.1,False
2021-05-24,102900005116509,2.66,False
2021-05-24,102900005116530,12.0,False
2021-05-24,102900005116547,2.84,False
2021-05-24,102900005116714,4.98,False
2021-05-24,102900005116790,3.31,False
2021-05-24,102900005116899,7.4,False
2021-05-24,102900005116943,7.55,False
2021-05-24,102900005117353,1.0,False
2021-05-24,102900005118817,5.39,False
2021-05-24,102900005118824,4.67,False
2021-05-24,102900005118831,2.89,False
2021-05-24,102900005119098,12.41,False
2021-05-24,102900005119944,6.06,False
2021-05-24,102900005119975,5.21,False
2021-05-24,102900005125808,10.31,False
2021-05-24,102900005125815,4.65,False
2021-05-24,102900011000328,4.54,False
2021-05-24,102900011001219,7.31,False
2021-05-24,102900011001813,0.5,False
2021-05-24,102900011002414,6.2,False
2021-05-24,102900011008164,1.2,False
2021-05-24,102900011009444,5.21,False
2021-05-24,102900011009970,4.31,False
2021-05-24,102900011012994,2.19,False
2021-05-24,102900011016701,2.66,False
2021-05-24,102900011022030,2.4,False
2021-05-24,102900051000463,3.62,False
2021-05-24,102900051004294,7.33,False
2021-05-24,102900051009336,14.71,True
2021-05-24,102900051010455,3.08,False
2021-05-24,106949711300068,1.36,False
2021-05-25,102900005115762,2.42,False
2021-05-25,102900005115779,3.67,False
2021-05-25,102900005115786,4.02,False
2021-05-25,102900005115793,7.85,False
2021-05-25,102900005115823,3.09,False
2021-05-25,102900005115908,2.4,False
2021-05-25,102900005115960,1.02,False
2021-05-25,102900005115984,3.04,False
2021-05-25,102900005116219,5.81,False
2021-05-25,102900005116226,3.6,False
2021-05-25,102900005116233,5.24,False
2021-05-25,102900005116257,4.1,False
2021-05-25,102900005116509,2.45,False
2021-05-25,102900005116530,12.0,False
2021-05-25,102900005116547,2.83,False
2021-05-25,102900005116714,5.0,False
2021-05-25,102900005116790,3.23,False
2021-05-25,102900005116899,7.4,False
2021-05-25,102900005116943,7.55,False
2021-05-25,102900005117209,11.08,False
2021-05-25,102900005118572,1.6,False
2021-05-25,102900005118824,4.62,False
2021-05-25,102900005118831,2.87,False
2021-05-25,102900005119098,12.39,False
2021-05-25,102900005119944,6.05,False
2021-05-25,102900005119975,5.29,False
2021-05-25,102900005125808,10.25,False
2021-05-25,102900005125815,4.64,False
2021-05-25,102900011000328,4.38,False
2021-05-25,102900011001806,2.92,False
2021-05-25,102900011002414,6.19,False
2021-05-25,102900011006689,3.22,False
2021-05-25,102900011008164,1.37,False
2021-05-25,102900011009444,4.56,False
2021-05-25,102900011009970,4.06,False
2021-05-25,102900011012994,2.2,False
2021-05-25,102900011013274,3.02,False
2021-05-25,102900011016701,2.69,False
2021-05-25,102900051000463,3.53,False
2021-05-25,102900051004294,7.34,False
2021-05-25,102900051010455,3.61,False
2021-05-25,106949711300068,1.36,False
2021-05-25,106958851400125,1.68,False
2021-05-26,102900005115168,1.4,False
2021-05-26,102900005115762,2.37,False
2021-05-26,102900005115779,3.67,False
2021-05-26,102900005115786,4.01,False
2021-05-26,102900005115793,7.5,False
2021-05-26,102900005115823,3.45,False
2021-05-26,102900005115908,2.79,False
2021-05-26,102900005115946,3.19,False
2021-05-26,102900005115960,1.03,False
2021-05-26,102900005115984,2.99,False
2021-05-26,102900005116226,3.6,False
2021-05-26,102900005116233,5.25,False
2021-05-26,102900005116257,4.11,False
2021-05-26,102900005116509,2.5,False
2021-05-26,102900005116530,12.0,False
2021-05-26,102900005116547,2.65,False
2021-05-26,102900005116714,5.24,False
2021-05-26,102900005116790,3.12,False
2021-05-26,102900005116899,7.4,False
2021-05-26,102900005116943,7.45,False
2021-05-26,102900005117353,1.0,False
2021-05-26,102900005118572,1.6,False
2021-05-26,102900005118817,5.69,False
2021-05-26,102900005118824,4.41,False
2021-05-26,102900005118831,2.88,False
2021-05-26,102900005119098,12.39,False
2021-05-26,102900005119944,6.05,False
2021-05-26,102900005119975,6.0,False
2021-05-26,102900005125808,10.25,False
2021-05-26,102900005125815,4.74,False
2021-05-26,102900011000328,3.9,False
2021-05-26,102900011001806,2.92,False
2021-05-26,102900011001813,0.5,False
2021-05-26,102900011002414,6.17,False
2021-05-26,102900011006689,3.35,False
2021-05-26,102900011008164,1.4,False
2021-05-26,102900011009444,4.48,False
2021-05-26,102900011009970,3.84,False
2021-05-26,102900011012994,2.19,False
2021-05-26,102900011016701,2.75,False
2021-05-26,102900011022030,2.4,False
2021-05-26,102900051000463,2.99,False
2021-05-26,102900051004294,7.12,False
2021-05-26,102900051010455,3.74,False
2021-05-26,106949711300068,1.39,False
2021-05-26,106958851400125,1.68,False
2021-05-27,102900005115168,1.4,False
2021-05-27,102900005115762,2.37,False
2021-05-27,102900005115779,4.02,False
2021-05-27,102900005115786,4.06,False
2021-05-27,102900005115793,7.83,False
2021-05-27,102900005115823,3.45,False
2021-05-27,102900005115908,2.8,False
2021-05-27,102900005115946,3.19,False
2021-05-27,102900005115960,1.1,False
2021-05-27,102900005115984,3.43,False
2021-05-27,102900005116219,5.95,False
2021-05-27,102900005116226,3.85,False
2021-05-27,102900005116233,4.9,False
2021-05-27,102900005116257,4.12,False
2021-05-27,102900005116509,2.51,False
2021-05-27,102900005116530,12.0,False
2021-05-27,102900005116547,2.63,False
2021-05-27,102900005116714,5.12,False
2021-05-27,102900005116790,3.12,False
2021-05-27,102900005116899,7.4,False
2021-05-27,102900005116943,7.49,False
2021-05-27,102900005118572,1.6,False
2021-05-27,102900005118817,6.05,False
2021-05-27,102900005118824,4.48,False
2021-05-27,102900005118831,2.95,False
2021-05-27,102900005119098,12.38,False
2021-05-27,102900005119944,6.05,False
2021-05-27,102900005119975,6.0,False
2021-05-27,102900005123880,4.65,False
2021-05-27,102900005125808,10.3,False
2021-05-27,102900005125815,4.74,False
2021-05-27,102900011000328,3.2,False
2021-05-27,102900011001806,2.92,False
2021-05-27,102900011002414,6.11,False
2021-05-27,102900011006689,3.39,False
2021-05-27,102900011008164,1.4,False
2021-05-27,102900011009444,4.48,False
2021-05-27,102900011009970,3.85,False
2021-05-27,102900011012994,2.17,False
2021-05-27,102900011013274,3.01,False
2021-05-27,102900011016701,2.7,False
2021-05-27,102900011022030,2.4,False
2021-05-27,102900051000463,2.98,False
2021-05-27,102900051004294,6.8,False
2021-05-27,102900051009336,14.71,True
2021-05-27,102900051010455,3.74,False
2021-05-27,106949711300068,1.39,False
2021-05-28,102900005115168,1.4,False
2021-05-28,102900005115762,2.39,False
2021-05-28,102900005115779,3.9,False
2021-05-28,102900005115786,4.2,False
2021-05-28,102900005115793,7.92,False
2021-05-28,102900005115823,3.45,False
2021-05-28,102900005115908,2.8,False
2021-05-28,102900005115946,3.19,False
2021-05-28,102900005115960,1.1,False
2021-05-28,102900005115984,3.52,False
2021-05-28,102900005116219,6.04,False
2021-05-28,102900005116226,3.95,False
2021-05-28,102900005116233,6.46,False
2021-05-28,102900005116257,4.12,False
2021-05-28,102900005116509,2.51,False
2021-05-28,102900005116530,12.0,False
2021-05-28,102900005116547,2.63,False
2021-05-28,102900005116714,5.11,False
2021-05-28,102900005116790,3.12,False
2021-05-28,102900005116899,7.4,False
2021-05-28,102900005116943,7.82,False
2021-05-28,102900005118572,1.6,False
2021-05-28,102900005118824,4.6,False
2021-05-28,102900005118831,2.95,False
2021-05-28,102900005119098,12.38,False
2021-05-28,102900005119944,6.05,False
2021-05-28,102900005119975,6.0,False
2021-05-28,102900005125808,10.78,False
2021-05-28,102900005125815,4.78,False
2021-05-28,102900011000328,2.88,False
2021-05-28,102900011001806,2.91,False
2021-05-28,102900011001813,0.5,False
2021-05-28,102900011002414,6.13,False
2021-05-28,102900011006689,3.4,False
2021-05-28,102900011008164,1.4,False
2021-05-28,102900011009444,4.49,False
